[APW19980903_1073.htm]
***************** Gold Standard: ***********************
 => Association of Art Museum Directors:[1030,35]; score:1.000000
	FP => s:[901,1]; score:0.269867
	FP => s:[11,1]; score:0.269867
	FP => Vietnam:[1106,7]; score:0.561809
	FP => Army:[820,4]; score:0.144181
	FP => chronically:[1117,11]; score:0.149167
 => monopoly:[59,8]; score:0.753736
	FP => plants:[1402,6]; score:0.700700
 => Vietnam:[348,7]; score:0.561809
 => project accounting:[647,18]; score:0.572839
	FP => bidding process:[869,15]; score:0.075963
	FP => plant:[928,5]; score:0.700700
	FP => prime minister:[13,14]; score:0.497563
	FP => water:[1319,5]; score:0.342416
	FP => media:[944,5]; score:0.399375
	FP => state:[52,5]; score:0.088028
	FP => newspaper:[825,9]; score:0.562055
	FP => abuse of power:[163,14]; score:0.416316
 => electricity:[128,11]; score:0.797405
	FP => country:[893,7]; score:0.133071
	FP => Vietnam:[3,7]; score:0.561809
 => drought:[1288,7]; score:0.822760
	FP => construction:[1009,12]; score:0.309136
 => reservoir:[1359,9]; score:0.685458
	FP => s:[716,1]; score:0.269867
	FP => foreign investors:[734,17]; score:0.675546
	FP => s:[1370,1]; score:0.269867
	FP => Prime Minister:[73,14]; score:0.497563
 => hydroelectric:[1387,13]; score:0.706202
	FP => thermal electric:[911,16]; score:0.675855
	FP => monopoly:[142,8]; score:0.753736
	FP => bureaucracy:[1205,11]; score:0.610741
	FP => newspaper:[246,9]; score:0.562055
	FP => waste:[370,5]; score:0.223342
	FP => EVN:[436,3]; score:0.456737
 => power cuts:[1243,10]; score:0.553468
	FP => state:[121,5]; score:0.088028
	FP => utility:[572,7]; score:0.165863
 => bureaucracy:[193,11]; score:0.610741
	FP => electricity:[1090,11]; score:0.797405
	FP => President:[773,9]; score:0.329228
	FP => Vietnam:[708,7]; score:0.561809
P/R/F:0.20930232/0.64285713/0.3157895; tpCount:9.0; fpCount:34.0; fnCount:5.0
[APW19980824_0827.htm]
***************** Gold Standard: ***********************
 => embassies:[844,9]; score:1.000000
 => University of Connecticut:[1121,25]; score:1.000000
 => tour operator:[1397,13]; score:1.000000
 => Benjamin Netanyahu:[283,18]; score:1.000000
	FN => U.S.:[205,4]; score:1.000000
 => Muslim:[911,6]; score:1.000000
 => security:[21,8]; score:1.000000
 => terrorism:[407,9]; score:1.000000
	FN => activist:[921,8]; score:1.000000
 => East Africa:[860,11]; score:1.000000
 => Islamic militants:[162,17]; score:1.000000
	FN => pre-emptive strikes:[452,19]; score:1.000000
	FN => strategic:[1052,9]; score:1.000000
	FN => David Bar-Illan:[323,15]; score:1.000000
 => Sudan:[698,5]; score:1.000000
	FN => administration:[1285,14]; score:1.000000
 => international airport:[111,21]; score:1.000000
 => Saudi:[767,5]; score:1.000000
 => Osama bin Laden:[745,15]; score:1.000000
 => Israel:[65,6]; score:1.000000
 => Afghanistan:[711,11]; score:1.000000
 => air strikes:[680,11]; score:1.000000
 => security guards:[1229,15]; score:1.000000

************************ System Result: ***************************
	FP => friendly:[1194,8]; score:0.096199
	FP => University of Connecticut:[1309,25]; score:0.879922
	FP => bombings:[1453,8]; score:0.251429
	FP => Bar:[329,3]; score:0.075963
	FP => Israel:[1268,6]; score:0.877857
	FP => bombings:[822,8]; score:0.251429
 => terrorism:[407,9]; score:0.765836
 => East Africa:[860,11]; score:0.733977
 => Islamic militants:[162,17]; score:0.772825
	FP => strategic:[1052,9]; score:0.160795
	FP => administration:[1285,14]; score:0.246164
	FP => Bar:[475,3]; score:0.075963
 => Osama bin Laden:[745,15]; score:0.899425
	FP => Israel:[3,6]; score:0.877857
	FP => Prime Minister:[267,14]; score:0.485120
	FP => s:[672,1]; score:0.047978
	FP => bin Laden:[941,9]; score:0.899425
	FP => air strikes:[1009,11]; score:0.442390
	FP => airliners:[1074,9]; score:0.223422
 => Benjamin Netanyahu:[283,18]; score:0.959634
 => Muslim:[911,6]; score:0.786660
	FP => Islamic militants:[956,17]; score:0.772825
	FP => security:[84,8]; score:0.238552
	FP => s:[304,1]; score:0.047978
	FP => Israeli:[632,7]; score:0.488308
 => Sudan:[698,5]; score:0.896136
	FP => The Associated Press:[490,20]; score:0.865713
	FP => millionaire:[775,11]; score:0.180405
	FP => airlines:[231,8]; score:0.223342
 => embassies:[844,9]; score:0.858539
	FP => Sudan:[1481,5]; score:0.896136
 => University of Connecticut:[1121,25]; score:0.879922
	FP => Israeli:[1043,7]; score:0.488308
	FP => bodyguards:[1344,10]; score:0.293736
 => international airport:[111,21]; score:0.656288
 => Israel:[65,6]; score:0.877857
	FP => basketball:[1095,10]; score:0.685458
 => air strikes:[680,11]; score:0.442390
	FP => Islamic militant:[791,16]; score:0.479949
 => tour operator:[1397,13]; score:0.461785
	FP => graf:[1549,4]; score:0.441785
 => security:[21,8]; score:0.238552
	FP => Afghanistan:[1465,11]; score:0.899815
	FP => activist:[921,8]; score:0.754257
	FP => pre-emptive strikes:[452,19]; score:0.144181
	FP => Israel:[347,6]; score:0.877857
	FP => Israeli:[192,7]; score:0.488308
 => Saudi:[767,5]; score:0.698376
	FP => airports:[35,8]; score:0.681469
 => Afghanistan:[711,11]; score:0.899815
	FP => private:[1220,7]; score:0.160795
 => security guards:[1229,15]; score:0.426423
P/R/F:0.32692307/0.73913044/0.45333332; tpCount:17.0; fpCount:35.0; fnCount:6.0
[APW19981010_0354.htm]
***************** Gold Standard: ***********************
 => Gulf:[37,4]; score:1.000000
 => Saudi Arabia:[657,12]; score:1.000000
 => Iraq:[298,4]; score:1.000000
 => William Cohen:[83,13]; score:1.000000
	FN => U.S.:[146,4]; score:1.000000
	FN => U.N.:[1203,4]; score:1.000000
 => United Arab Emirates:[612,20]; score:1.000000
	FN => sanctions:[1211,9]; score:1.000000
 => Qatar:[540,5]; score:1.000000
 => Oman:[637,4]; score:1.000000
	FN => ballistic missile defense system:[186,32]; score:1.000000
 => Iran:[286,4]; score:1.000000
 => Bahrain:[450,7]; score:1.000000

************************ System Result: ***************************
 => Gulf:[37,4]; score:0.651325
	FP => Iraq:[1190,4]; score:0.765090
	FP => Gulf:[167,4]; score:0.651325
 => Iraq:[298,4]; score:0.765090
	FP => imperative:[882,10]; score:0.174693
	FP => s:[786,1]; score:0.047978
	FP => Iraq:[1080,4]; score:0.765090
	FP => defense:[347,7]; score:0.316999
	FP => imperative:[128,10]; score:0.174693
 => Qatar:[540,5]; score:0.894342
	FP => United States:[1061,13]; score:0.635555
	FP => Iran:[1089,4]; score:0.810126
	FP => Kuwait:[645,6]; score:0.910414
	FP => Gulf:[581,4]; score:0.651325
	FP => missile:[1130,7]; score:0.547071
	FP => proliferation:[692,13]; score:0.132553
	FP => Gulf region:[759,11]; score:0.651325
 => United Arab Emirates:[612,20]; score:0.894342
	FP => sanctions:[1211,9]; score:0.179105
	FP => United States:[324,13]; score:0.635555
	FP => research and development:[369,24]; score:0.828104
	FP => Missile defense:[10,15]; score:0.814387
	FP => Gulf region:[1163,11]; score:0.651325
	FP => imperative:[45,10]; score:0.174693
	FP => U.S. Defense Secretary:[59,22]; score:0.606471
 => William Cohen:[83,13]; score:0.823873
	FP => technology:[433,10]; score:0.492212
	FP => missile technology:[709,18]; score:0.547071
	FP => nation:[574,6]; score:0.266464
 => Oman:[637,4]; score:0.877689
	FP => theater:[932,7]; score:0.202064
 => Saudi Arabia:[657,12]; score:0.920197
	FP => missile:[940,7]; score:0.547071
	FP => Gulf countries:[470,14]; score:0.780084
	FP => Iran:[1039,4]; score:0.810126
	FP => missile technology:[1252,18]; score:0.547071
	FP => Iraq:[1048,4]; score:0.765090
	FP => U.S. allies:[834,11]; score:0.327208
	FP => ballistic missile defense system:[186,32]; score:0.327657
 => Iran:[286,4]; score:0.810126
 => Bahrain:[450,7]; score:0.910414
P/R/F:0.2195122/0.6923077/0.3333333; tpCount:9.0; fpCount:32.0; fnCount:4.0
[APW19981022_0710.htm]
***************** Gold Standard: ***********************
 => hydroelectric plants:[212,20]; score:1.000000
 => nuclear waste:[526,13]; score:1.000000
 => electricity:[1102,11]; score:1.000000
	FN => tax breaks:[1454,10]; score:1.000000
 => infrastructure:[1205,14]; score:1.000000
	FN => cabinet:[784,7]; score:1.000000
 => power stations:[605,14]; score:1.000000
 => nuclear power:[159,13]; score:1.000000
	FN => four nuclear power plants:[334,25]; score:1.000000
 => Moritz Leuenberger:[907,18]; score:1.000000
 => liberalization:[1256,14]; score:1.000000
 => environmental campaigners:[244,25]; score:1.000000
	FN => power industry:[426,14]; score:1.000000
 => Swiss:[4,5]; score:1.000000

************************ System Result: ***************************
 => nuclear waste:[526,13]; score:0.824362
	FP => government:[1131,10]; score:0.532515
 => electricity:[1102,11]; score:0.578393
	FP => environmental concerns:[633,22]; score:0.478109
	FP => Government:[366,10]; score:0.532515
	FP => cabinet:[1357,7]; score:0.440872
	FP => environmental groups:[444,20]; score:0.478109
	FP => s:[137,1]; score:0.117701
	FP => industry:[432,8]; score:0.484434
	FP => hydroelectric plants:[1470,20]; score:0.776660
	FP => electricity market:[1280,18]; score:0.814387
	FP => federal cabinet:[990,15]; score:0.290503
	FP => energy:[1014,6]; score:0.765556
 => nuclear power:[159,13]; score:0.720310
	FP => Energy:[890,6]; score:0.765556
	FP => plants:[1530,6]; score:0.371322
	FP => Swiss government:[69,16]; score:0.714304
 => Moritz Leuenberger:[907,18]; score:0.687433
 => hydroelectric plants:[212,20]; score:0.776660
	FP => government:[12,10]; score:0.532515
	FP => government:[661,10]; score:0.532515
	FP => Federal:[882,7]; score:0.256191
	FP => four nuclear power plants:[334,25]; score:0.748622
	FP => government:[545,10]; score:0.532515
	FP => hydroelectric plants:[1390,20]; score:0.776660
	FP => country:[129,7]; score:0.258230
	FP => federal:[775,7]; score:0.256191
	FP => tax breaks:[1454,10]; score:0.231865
	FP => local governments:[469,17]; score:0.339137
 => infrastructure:[1205,14]; score:0.817945
	FP => cabinet:[784,7]; score:0.440872
	FP => s:[331,1]; score:0.117701
	FP => discussion paper:[1044,16]; score:0.075963
 => environmental:[244,13]; score:0.478109
	FP => timetable:[500,9]; score:0.117701
	FP => timetable:[760,9]; score:0.117701
 => power stations:[605,14]; score:0.595670
	FP => cabinet:[1336,7]; score:0.440872
	FP => nuclear power plants:[42,20]; score:0.720310
	FP => market:[1116,6]; score:0.403022
 => liberalization:[1256,14]; score:0.702767
	FP => country:[323,7]; score:0.258230
 => Swiss:[4,5]; score:0.817625
P/R/F:0.23255815/0.71428573/0.3508772; tpCount:10.0; fpCount:33.0; fnCount:4.0
[APW19980603_1617.htm]
***************** Gold Standard: ***********************
	FN => studies:[1383,7]; score:1.000000
	FN => Federal:[40,7]; score:1.000000
 => mussel:[1064,6]; score:1.000000
 => Lukut:[1099,5]; score:1.000000
 => Negri Sembilan:[1172,14]; score:1.000000
	FN => minister:[819,8]; score:1.000000
 => economic:[116,8]; score:1.000000
 => Government agencies:[64,19]; score:1.000000
	FN => allocation:[409,10]; score:1.000000
 => ministry:[439,8]; score:1.000000
 => Port Dickson:[1246,12]; score:1.000000
	FN => State:[55,5]; score:1.000000
	FN => poor:[472,4]; score:1.000000
 => Rural:[250,5]; score:1.000000
	FN => implementation:[228,14]; score:1.000000
 => MALAYSIA:[4,8]; score:1.000000

************************ System Result: ***************************
 => mussel:[1064,6]; score:0.668945
	FP => happening:[973,9]; score:0.047978
	FP => Firdaus:[1227,7]; score:0.047978
	FP => district:[1261,8]; score:0.082720
 => Lukut:[1099,5]; score:0.413017
	FP => minister:[819,8]; score:0.261849
	FP => Government:[1014,10]; score:0.283728
 => economic:[116,8]; score:0.271590
 => ministry:[439,8]; score:0.310287
	FP => Datuk:[279,5]; score:0.301481
 => MALAYSIA:[4,8]; score:0.598978
	FP => Abdul Rahman:[1292,12]; score:0.047978
	FP => Federal:[40,7]; score:0.088028
	FP => ministry:[907,8]; score:0.310287
	FP => paper:[681,5]; score:0.260386
 => Negri Sembilan:[1172,14]; score:0.789128
	FP => hardcore:[462,8]; score:0.533244
	FP => ministry:[787,8]; score:0.310287
	FP => district:[533,8]; score:0.082720
	FP => PORT:[17,4]; score:0.047978
 => Government agencies:[64,19]; score:0.199663
	FP => officer:[1270,7]; score:0.183948
	FP => deputy minister:[831,15]; score:0.088028
 => Port Dickson:[1246,12]; score:0.617764
	FP => Assemblyman:[1215,11]; score:0.047978
 => Rural:[250,5]; score:0.399150
	FP => director-general:[873,16]; score:0.562055
	FP => parliamentary secretary:[848,23]; score:0.668945
P/R/F:0.32142857/0.5625/0.4090909; tpCount:9.0; fpCount:19.0; fnCount:7.0
[APW19980808_0196.htm]
***************** Gold Standard: ***********************
 => Ayatollah Ruhollah Khomeini:[670,27]; score:1.000000
 => Saddam Hussein:[81,14]; score:1.000000
 => artillery:[1232,9]; score:1.000000
 => Iranian government:[633,18]; score:1.000000
 => United States:[117,13]; score:1.000000
	FN => allies:[527,6]; score:1.000000
 => embargo:[818,7]; score:1.000000
 => Iran-Iraq war:[312,13]; score:1.000000
	FN => U.N.:[464,4]; score:1.000000
	FN => sanctions:[891,9]; score:1.000000
 => Iraq:[214,4]; score:1.000000
 => Baghdad:[1276,7]; score:1.000000
 => patriotic:[1346,9]; score:1.000000
 => Kuwait:[961,6]; score:1.000000

************************ System Result: ***************************
	FP => speech:[1126,6]; score:0.268380
	FP => Saddam:[1384,6]; score:0.933127
	FP => Saddam:[747,6]; score:0.933127
 => Iranian government:[633,18]; score:0.481443
	FP => Iran:[45,4]; score:0.886864
	FP => nation:[240,6]; score:0.266464
	FP => 1980:[303,4]; score:0.233196
	FP => television:[250,10]; score:0.601528
	FP => war:[727,3]; score:0.341934
	FP => Saddam:[3,6]; score:0.933127
	FP => United Nations:[907,14]; score:0.620621
	FP => Iran:[1218,4]; score:0.886864
	FP => Saddam:[389,6]; score:0.933127
	FP => aggression:[779,10]; score:0.607099
	FP => Iraq:[585,4]; score:0.761533
	FP => thorns:[1039,6]; score:0.075963
	FP => taste:[1072,5]; score:0.268380
 => Iran-Iraq war:[312,13]; score:0.757060
	FP => National radio:[1308,14]; score:0.047978
	FP => harvest:[1015,7]; score:0.345617
 => Iraq:[214,4]; score:0.761533
	FP => arms:[471,4]; score:0.192491
 => Baghdad:[1276,7]; score:0.879454
	FP => Iran:[347,4]; score:0.886864
 => patriotic:[1346,9]; score:0.796813
	FP => President:[70,9]; score:0.314649
 => Ayatollah Ruhollah Khomeini:[670,27]; score:0.837807
	FP => television:[1327,10]; score:0.601528
	FP => president:[1102,9]; score:0.346202
 => artillery:[1232,9]; score:0.652915
	FP => thorns:[178,6]; score:0.075963
	FP => suit:[1144,4]; score:0.268380
	FP => graf:[1402,4]; score:0.648094
	FP => harvest:[158,7]; score:0.345617
	FP => Iraq:[380,4]; score:0.761533
 => Kuwait:[961,6]; score:0.694238
 => Saddam Hussein:[81,14]; score:0.933127
	FP => Saddam:[329,6]; score:0.933127
 => United States:[117,13]; score:0.635555
	FP => United States:[504,13]; score:0.635555
 => embargo:[818,7]; score:0.583492
	FP => black:[1138,5]; score:0.160795
	FP => Saddam:[855,6]; score:0.933127
	FP => sanctions:[891,9]; score:0.125318
	FP => Iraq's 1990 invasion:[936,20]; score:0.339975
	FP => Iraq:[793,4]; score:0.761533
	FP => neglect:[828,7]; score:0.149167
	FP => salute:[1244,6]; score:0.228765
P/R/F:0.22916667/0.78571427/0.35483873; tpCount:11.0; fpCount:37.0; fnCount:3.0
[APW19981022_0630.htm]
***************** Gold Standard: ***********************
 => money laundering:[930,16]; score:1.000000
 => strategy:[29,8]; score:1.000000
 => evidence:[1069,8]; score:1.000000
 => illegal drug trade:[904,18]; score:1.000000
 => terrorism:[819,9]; score:1.000000
	FN => crime syndicates:[155,16]; score:1.000000
 => Interpol:[68,8]; score:1.000000
	FN => strategic development plan:[1239,26]; score:1.000000
 => organized crime:[574,15]; score:1.000000

************************ System Result: ***************************
 => evidence:[1069,8]; score:0.215288
	FP => displaced:[527,9]; score:0.036162
	FP => proactive:[1297,9]; score:0.160795
	FP => International Criminal Police Organization:[407,42]; score:0.970340
	FP => Interpol:[317,8]; score:0.970340
 => illegal drug trade:[904,18]; score:0.893197
 => Interpol:[68,8]; score:0.970340
	FP => criminality:[873,11]; score:0.694157
	FP => Japanese police:[757,15]; score:0.199270
 => terrorism:[819,9]; score:0.737226
	FP => police:[1041,6]; score:0.550810
	FP => development plan:[1249,16]; score:0.047978
	FP => Interpol:[477,8]; score:0.970340
	FP => crime:[59,5]; score:0.694157
	FP => crime:[958,5]; score:0.694157
	FP => environment:[262,11]; score:0.245336
	FP => member states:[1352,13]; score:0.195224
	FP => police:[1195,6]; score:0.550810
	FP => mean:[492,4]; score:0.047978
	FP => modernize:[467,9]; score:0.309003
	FP => Interpol:[627,8]; score:0.970340
	FP => modernize:[84,9]; score:0.309003
	FP => general assembly:[383,16]; score:0.220357
	FP => graf:[1397,4]; score:0.561785
	FP => strategy:[636,8]; score:0.258239
	FP => president:[221,9]; score:0.242545
	FP => criminal:[253,8]; score:0.694157
	FP => Interpol:[3,8]; score:0.970340
	FP => Interpol:[1283,8]; score:0.970340
	FP => police:[199,6]; score:0.550810
	FP => crime syndicates:[155,16]; score:0.529591
	FP => assembly:[791,8]; score:0.075963
 => organized crime:[574,15]; score:0.529591
	FP => prosecution:[1084,11]; score:0.489138
 => money laundering:[930,16]; score:0.871303
	FP => Interpol:[1178,8]; score:0.970340
 => strategy:[29,8]; score:0.258239
	FP => assembly:[678,8]; score:0.075963
P/R/F:0.18421052/0.7777778/0.29787233; tpCount:7.0; fpCount:31.0; fnCount:2.0
[APW19990526_0131.htm]
***************** Gold Standard: ***********************
 => seismic:[1273,7]; score:1.000000
	FN => Swanson River:[1296,13]; score:1.000000
 => rifle:[876,5]; score:1.000000
 => Bear:[27,4]; score:1.000000
 => oil field:[1313,9]; score:1.000000
 => Alaska State Troopers:[142,21]; score:1.000000
	FN => Audelio Luis Cortes:[1215,19]; score:1.000000
	FN => ANCHORAGE:[37,9]; score:1.000000
 => Soldotna:[340,8]; score:1.000000
 => Alaska:[51,6]; score:1.000000
 => Kenai:[1331,5]; score:1.000000
 => Kenai National Wildlife Refuge:[285,30]; score:1.000000

************************ System Result: ***************************
	FP => Hiker:[10,5]; score:0.558944
	FP => wildlife:[688,8]; score:0.738573
	FP => animal:[1010,6]; score:0.513994
 => oil field:[1313,9]; score:0.744727
	FP => State:[670,5]; score:0.105969
	FP => caliber:[867,7]; score:0.227587
	FP => Alaska:[3,6]; score:0.705227
	FP => wound:[546,5]; score:0.223342
 => Kenai National Wildlife Refuge:[285,30]; score:0.681452
	FP => horse trail:[240,11]; score:0.751489
	FP => day hike:[79,8]; score:0.558944
 => Soldotna:[340,8]; score:0.563914
 => Kenai:[1331,5]; score:0.534925
 => seismic:[1273,7]; score:0.715812
	FP => bear:[728,4]; score:0.524312
	FP => Alaska:[1182,6]; score:0.705227
	FP => Anchorage:[451,9]; score:0.709067
	FP => blood:[959,5]; score:0.430661
	FP => bit:[127,3]; score:0.075963
	FP => humans:[810,6]; score:0.223342
	FP => single:[558,6]; score:0.047978
	FP => Swanson:[1296,7]; score:0.047978
 => Alaska:[51,6]; score:0.705227
	FP => spokesman:[605,9]; score:0.047978
	FP => Cortes:[1339,6]; score:0.417325
	FP => bear:[122,4]; score:0.524312
	FP => bear:[764,4]; score:0.524312
	FP => AP:[61,2]; score:0.354752
	FP => federal:[680,7]; score:0.146164
	FP => Cortes:[1228,6]; score:0.417325
 => rifle:[876,5]; score:0.675855
	FP => bear:[1166,4]; score:0.524312
	FP => state:[623,5]; score:0.105969
	FP => single:[1363,6]; score:0.047978
	FP => warning shot:[1052,12]; score:0.229206
	FP => road:[405,4]; score:0.283342
	FP => rural area:[93,10]; score:0.734033
	FP => shell casings:[898,13]; score:0.152929
 => Bear:[27,4]; score:0.524312
 => Alaska State Troopers:[142,21]; score:0.731615
P/R/F:0.225/0.75/0.34615383; tpCount:9.0; fpCount:31.0; fnCount:3.0
[APW19981210_0433.htm]
***************** Gold Standard: ***********************
 => London:[554,6]; score:1.000000
	FN => Iranian Foreign Minister Kamal Kharrazi:[1291,39]; score:1.000000
	FN => Iraqi:[138,5]; score:1.000000
 => Damascus airport:[406,16]; score:1.000000
 => Arab:[299,4]; score:1.000000
 => Britain:[114,7]; score:1.000000
 => Saddam Hussein:[154,14]; score:1.000000
 => Palestinian:[827,11]; score:1.000000
 => Abdul-Halim Khaddam:[195,19]; score:1.000000
 => United States:[93,13]; score:1.000000
 => Islamic:[311,7]; score:1.000000
 => Hafez Assad:[1372,11]; score:1.000000
 => Iran-Iraq war:[1503,13]; score:1.000000
 => Hassan Habibi:[385,13]; score:1.000000
 => Syria:[60,5]; score:1.000000
 => Israel:[260,6]; score:1.000000

************************ System Result: ***************************
	FP => Syrian:[1127,6]; score:0.558669
	FP => Syria:[1417,5]; score:0.924811
	FP => Iraqi:[138,5]; score:0.436276
 => Arab:[299,4]; score:0.704263
	FP => bm:[1523,2]; score:0.525458
 => Hafez Assad:[1372,11]; score:0.969871
	FP => Iranian:[985,7]; score:0.326019
	FP => news agency:[993,11]; score:0.616331
	FP => Syrian Vice-President:[172,21]; score:0.943686
	FP => Syrian President:[1354,16]; score:0.622937
 => Israel:[260,6]; score:0.861844
	FP => United States:[433,13]; score:0.653489
	FP => Iranian:[363,7]; score:0.326019
	FP => Iranian:[1134,7]; score:0.326019
	FP => design:[271,6]; score:0.192491
	FP => Iraqi:[816,5]; score:0.436276
 => Britain:[114,7]; score:0.654970
	FP => state:[689,5]; score:0.075963
 => Saddam Hussein:[154,14]; score:0.954336
	FP => Iraqi opposition:[478,16]; score:0.881783
	FP => British:[503,7]; score:0.654970
	FP => 1980:[1494,4]; score:0.218589
	FP => internal affairs:[742,16]; score:0.231865
 => Syria:[60,5]; score:0.924811
	FP => Saddam Hussein:[42,14]; score:0.954336
	FP => Palestinian:[1031,11]; score:0.855137
	FP => country:[772,7]; score:0.156086
	FP => Iraqi:[580,5]; score:0.436276
	FP => state:[1477,5]; score:0.075963
	FP => dissident:[586,9]; score:0.613072
 => London:[554,6]; score:0.738060
	FP => Iran:[876,4]; score:0.879072
	FP => IRMA:[1006,4]; score:0.519478
	FP => trade:[1235,5]; score:0.194464
 => United States:[93,13]; score:0.653489
 => Iran-Iraq war:[1503,13]; score:0.767995
	FP => Iranian Foreign Minister:[1291,24]; score:0.463354
	FP => American:[515,8]; score:0.653489
 => Damascus airport:[406,16]; score:0.722123
	FP => Iran:[1426,4]; score:0.879072
	FP => Syria:[885,5]; score:0.924811
 => Palestinian:[827,11]; score:0.855137
 => Abdul-Halim Khaddam:[195,19]; score:0.945717
 => Islamic:[311,7]; score:0.556948
	FP => foreign affairs:[1218,15]; score:0.522661
	FP => technology:[1245,10]; score:0.330661
 => Hassan Habibi:[385,13]; score:0.605290
	FP => Persian:[1469,7]; score:0.656044
	FP => Iraqi:[1021,5]; score:0.436276
	FP => Arab:[1441,4]; score:0.704263
	FP => Syria:[3,5]; score:0.924811
P/R/F:0.27450982/0.875/0.4179105; tpCount:14.0; fpCount:37.0; fnCount:2.0
[APW19980614_0031.htm]
***************** Gold Standard: ***********************
 => auction:[184,7]; score:1.000000
 => Chuan Leekpai:[1247,13]; score:1.000000
 => baht:[406,4]; score:1.000000
 => Bangkok Post:[1040,12]; score:1.000000
 => Christies:[1329,9]; score:1.000000
 => liquidate:[580,9]; score:1.000000
	FN => Queen Sirikit Natoinal Convention Center:[1395,40]; score:1.000000
 => financial firms:[218,15]; score:1.000000
 => Thailand:[166,8]; score:1.000000
 => International Monetary Fund:[697,27]; score:1.000000
 => Thai economy:[795,12]; score:1.000000

************************ System Result: ***************************
	FP => Thai media:[237,10]; score:0.277615
	FP => painting:[1071,8]; score:0.530661
	FP => depressed:[784,9]; score:0.040653
 => financial firms:[218,15]; score:0.542311
	FP => art objects:[87,11]; score:0.471877
	FP => Thailand's:[503,10]; score:0.716828
	FP => art:[468,3]; score:0.404655
	FP => baht:[1209,4]; score:0.611776
	FP => government agency:[551,17]; score:0.644593
	FP => pond:[1091,4]; score:0.263506
	FP => Bangkok:[1384,7]; score:0.668437
 => Christies:[1329,9]; score:0.744822
	FP => billion:[752,7]; score:0.262816
	FP => bailout:[760,7]; score:0.705929
 => liquidate:[580,9]; score:0.470055
	FP => auction house:[1354,13]; score:0.700700
	FP => auction:[1298,7]; score:0.700700
	FP => finance companies:[609,17]; score:0.542311
 => Chuan Leekpai:[1247,13]; score:0.851238
	FP => auction:[282,7]; score:0.700700
	FP => sculptures:[447,10]; score:0.223342
	FP => art:[28,3]; score:0.404655
	FP => baht:[1151,4]; score:0.611776
	FP => Spirited:[3,8]; score:0.075963
 => International Monetary Fund:[697,27]; score:0.932110
	FP => assets:[197,6]; score:0.262816
	FP => Prime Minister:[1231,14]; score:0.523669
 => Bangkok Post:[1040,12]; score:0.654111
	FP => finance:[51,7]; score:0.877873
	FP => assets:[596,6]; score:0.262816
 => Thai economy:[795,12]; score:0.724949
 => auction:[184,7]; score:0.700700
 => baht:[406,4]; score:0.611776
	FP => auction:[831,7]; score:0.700700
	FP => Convention Center:[1418,17]; score:0.047978
	FP => art gallery:[965,11]; score:0.644593
	FP => British:[1346,7]; score:0.651553
 => Thailand:[166,8]; score:0.716828
	FP => Restructuring:[524,13]; score:0.180863
P/R/F:0.25641027/0.90909094/0.4; tpCount:10.0; fpCount:29.0; fnCount:1.0
[APW19990519_0141.htm]
***************** Gold Standard: ***********************
 => evaporated:[749,10]; score:1.000000
 => Martian:[363,7]; score:1.000000
 => Earth:[617,5]; score:1.000000
 => ice sheet:[785,9]; score:1.000000
 => Viking Orbiter:[954,14]; score:1.000000
 => hurricanes:[600,10]; score:1.000000
 => space telescope:[190,15]; score:1.000000
 => ice:[404,3]; score:1.000000
 => carbon dioxide:[767,14]; score:1.000000
 => Space Telescope Science Institute:[244,33]; score:1.000000
 => cyclone:[61,7]; score:1.000000
	FN => wide field planetary camera:[1009,27]; score:1.000000
 => phenomenon:[1441,10]; score:1.000000
 => Mars:[157,4]; score:1.000000
 => Astronomers:[4,11]; score:1.000000
	FN => Martian north pole:[812,18]; score:1.000000
 => Texas:[95,5]; score:1.000000
 => Hubble Space Telescope:[306,22]; score:1.000000

************************ System Result: ***************************
 => evaporated:[749,10]; score:0.667308
	FP => Mars:[1063,4]; score:0.612292
	FP => wide field:[1009,10]; score:0.214136
	FP => water:[397,5]; score:0.427563
 => ice sheet:[785,9]; score:0.814387
	FP => storm:[654,5]; score:0.521749
	FP => northern polar:[120,14]; score:0.665005
	FP => Mars:[690,4]; score:0.612292
 => carbon dioxide:[767,14]; score:0.898760
	FP => Storm:[23,5]; score:0.521749
	FP => storm:[919,5]; score:0.521749
	FP => Astronomers:[989,11]; score:0.355943
	FP => motion:[504,6]; score:0.160795
	FP => astronomers:[1390,11]; score:0.355943
 => Martian:[363,7]; score:0.368718
	FP => April 27:[334,8]; score:0.386296
	FP => astronomers:[626,11]; score:0.355943
	FP => storm cloud:[373,11]; score:0.675546
	FP => storm:[559,5]; score:0.521749
	FP => Hubble:[1042,6]; score:0.969871
	FP => planet:[149,6]; score:0.710244
	FP => photograph:[1052,10]; score:0.752819
	FP => storm:[1208,5]; score:0.521749
	FP => counterclockwise:[487,16]; score:0.851348
 => phenomenon:[1441,10]; score:0.426990
 => Astronomers:[4,11]; score:0.355943
 => Hubble Space Telescope:[306,22]; score:0.969871
	FP => s:[1086,1]; score:0.193641
	FP => north pole:[820,10]; score:0.665005
 => Viking Orbiter:[954,14]; score:0.805222
	FP => Earth:[1108,5]; score:0.643993
	FP => planet:[1079,6]; score:0.710244
	FP => AP:[51,2]; score:0.396123
 => ice:[404,3]; score:0.765032
	FP => eye:[534,3]; score:0.345927
